tket_bench,C2H4_cmplt_JW_sto3g.qasm,25344,25342,0,2,0,0,0,103334,868112,640768,145535,113177,122207,89976,37.219
tket_bench,C2H4_cmplt_BK_sto3g.qasm,25344,25342,0,2,0,0,0,27622,886796,488548,181496,128443,177182,123247,37.241
tket_bench,C2H4_frz_BK_sto3g.qasm,14112,14110,0,2,0,0,0,12286,474486,260656,98879,70251,98142,69226,12.109
tket_bench,C2H4_cmplt_P_sto3g.qasm,25344,25342,0,2,0,0,0,18273,1252484,636668,249457,168089,240803,159421,40.894
tket_bench,LiH_cmplt_JW_ccpvdz.qasm,11560,11558,0,2,0,0,0,88901,510820,407320,81034,66215,59063,44252,13.273
tket_bench,LiH_frz_JW_631g.qasm,684,682,0,2,0,0,0,3350,20630,14616,3665,2711,2770,1819,0.129
tket_bench,LiH_frz_P_631g.qasm,684,682,0,2,0,0,0,724,27892,13878,5355,3299,4895,2851,0.165
tket_bench,LiH_cmplt_P_sto3g.qasm,640,638,0,2,0,0,0,603,15130,7640,3811,2611,3444,2248,0.87
tket_bench,LiH_cmplt_BK_sto3g.qasm,640,638,0,2,0,0,0,691,16762,8680,3852,2679,3671,2487,0.96
tket_bench,LiH_cmplt_JW_631g.qasm,3240,3238,0,2,0,0,0,14149,98020,69144,16918,12675,13557,9322,1.178
tket_bench,LiH_cmplt_JW_sto3g.qasm,640,638,0,2,0,0,0,1415,13700,8064,2683,1800,2379,1500,0.80
tket_bench,LiH_frz_JW_sto3g.qasm,144,142,0,2,0,0,0,347,2850,1616,620,396,523,303,0.12
tket_bench,LiH_frz_BK_631g.qasm,684,682,0,2,0,0,0,872,21586,11344,4112,2580,3926,2398,0.137
tket_bench,LiH_frz_JW_ccpvdz.qasm,2380,2378,0,2,0,0,0,21286,110230,89080,17325,14163,11762,8603,1.395
tket_bench,LiH_cmplt_P_ccpvdz.qasm,11560,11558,0,2,0,0,0,9221,797080,401046,137208,85048,132088,79957,16.692
tket_bench,LiH_frz_BK_sto3g.qasm,144,142,0,2,0,0,0,137,2890,1442,726,451,707,427,0.13
tket_bench,LiH_cmplt_BK_631g.qasm,3240,3238,0,2,0,0,0,3996,99726,53450,21072,14361,19801,13169,1.194
tket_bench,LiH_frz_P_sto3g.qasm,144,142,0,2,0,0,0,161,2957,1448,765,489,643,371,0.14
tket_bench,LiH_frz_P_ccpvdz.qasm,2380,2378,0,2,0,0,0,2460,173452,86598,28143,16375,26715,14975,1.951
tket_bench,LiH_cmplt_BK_ccpvdz.qasm,11560,11558,0,2,0,0,0,12394,423646,230810,84673,57994,81598,55081,11.258
tket_bench,LiH_frz_BK_ccpvdz.qasm,2380,2378,0,2,0,0,0,2388,93532,49880,16395,10277,15943,9840,1.176
